39340,33274,25
85788,11220,91
39780,55896,62
82214,37415,53
1019,92825,60
65799,14687,65
33424,91477,59
66735,94021,25
27391,19862,28
20906,17412,39
76,92301,57
48096,71291,15
24372,46074,21
70302,78372,77
43651,82519,2
6903,82061,12
43320,6255,65
79522,62435,6
3334,69021,63
78024,44831,2
9443,75282,67
4199,40696,26
43127,9562,7
22048,2533,25
92043,86417,57
42265,68830,7
4109,48455,10
47771,25551,95
47172,81782,99
10200,72006,84
79144,40204,37
43857,11289,5
24806,26953,62
42754,29454,84
39325,26389,76
70433,73537,85
74985,52168,56
53554,38972,96
10420,64346,31
76992,95064,23
84551,92533,30
31873,51756,29
73442,41810,66
26872,20956,21
43021,81502,6
71094,87633,85
18108,50321,98
89906,83139,29
22164,41091,45
11740,93652,60
25604,95069,18
67610,99449,19
46803,74442,16
31896,77642,17
7722,67356,86
3442,28879,19
95963,80327,75
32724,33605,59
12012,26390,87
12809,65314,78
33960,96995,49
52017,66814,94
95529,89569,82
5817,29811,12
47901,42239,51
58067,44606,83
55394,53159,8
58841,3913,42
54099,53665,54
10422,91854,10
18984,60988,5
12151,85064,71
20946,2155,45
53720,21453,70
27904,87371,23
48641,19665,95
94528,4012,7
3525,79410,72
79144,16981,21
53400,50346,34
10049,58141,74
3190,20452,41
94717,85960,16
42998,58797,68
32457,91708,29
28591,15698,100
82683,35079,74
53311,27784,48
54490,3224,69
1659,49672,30
87216,90210,58
16258,81625,3
4220,12024,80
7172,90668,95
1002,33908,45
65293,66355,32
22251,23647,58
78748,30747,12
66800,19913,34
35369,98588,20
52836,81717,69
63802,30620,96
62121,55578,18
7124,3911,35
40864,96305,63
75833,59448,13
16297,80019,68
37591,97027,76
38155,1184,30
29536,24232,1
51440,67120,83
98270,17001,58
44826,14305,83
93029,46746,30
11883,27738,22
9627,21749,76
43476,29580,18
31221,35527,72
23361,35474,13
2000,10658,82
67621,11234,1
56923,43939,98
56706,63955,100
48433,82486,71
87076,18995,75
68589,81919,89
57406,18596,81
59092,21799,99
45241,72098,45
3553,48440,70
32212,8801,61
98739,80089,57
70881,41798,67
51042,97225,65
36247,15742,16
39056,60864,18
50377,59991,35
54376,90259,36
27224,48756,85
99901,69209,42
83223,56406,72
67348,70131,57
45837,87758,12
70330,45654,15
41628,15652,75
91452,83864,76
54784,6917,58
30983,87117,35
74627,99763,34
28980,23698,47
23032,57255,74
93388,37610,91
86904,66401,61
10397,17926,63
445,4411,33
46759,14874,67
77614,91901,18
81544,85760,76
34046,43069,74
37167,52806,92
34072,8080,3
6062,67992,43
33074,69832,53
65244,76864,90
97927,93381,25
22111,60479,71
24821,37926,20
91590,66702,77
18698,42676,32
22789,71021,88
26157,85032,90
29531,20896,18
90921,12291,87
42197,22772,41
19997,81464,33
5292,25244,44
35772,7713,76
33252,98518,65
28138,23070,35
4754,63174,14
5006,64184,12
78295,62721,6
55331,76217,81
33670,55367,92
55579,4511,67
2838,65807,31
47657,50741,4
92294,33787,39
7748,15170,10
13204,22841,68
28308,39490,38
96099,98070,50
50482,90354,95
8360,46035,83
78311,74247,73
11872,60081,89
7404,36521,52
55148,73272,64
40309,52533,79
24591,27910,26
15332,66995,16
88228,91981,28
24856,20538,77
54233,7651,80
33980,93701,30
12601,2690,34
84665,54488,64
50788,24444,78
10596,57941,51
88914,97374,44
14215,87259,96
35334,30788,10
33458,14948,53
