6473,7966,52
8069,8669,70
5302,3648,70
7032,6342,14
2947,8695,17
4957,7740,97
2554,5927,99
2396,7418,6
4256,8748,22
1851,9397,16
5373,1182,1
3173,5109,78
9628,8647,1
4564,7521,8
1440,2346,38
5664,773,29
5624,2491,19
3142,9019,67
3930,4139,5
7868,1165,7
4066,7498,8
5363,4369,16
3222,3562,15
4454,5042,61
1891,3487,74
536,5393,71
850,617,15
1932,5326,82
7707,6180,23
9422,3690,89
4709,2805,77
6303,8941,20
1435,6729,59
4452,8303,87
1166,3486,69
9565,5327,27
682,8584,6
3062,7680,5
1887,5896,91
7938,2228,25
3290,408,81
8675,5585,91
6123,7352,75
5995,9909,87
8708,1404,23
3823,1609,88
4748,8581,78
8908,7728,6
9904,3205,67
566,8274,68
7154,6872,74
742,6784,68
8112,9750,59
5296,7512,34
3272,8640,61
36,4574,55
3465,8635,89
9904,5994,58
8185,5168,3
6787,6990,78
7832,6319,91
7394,685,40
6274,4982,28
7912,9094,52
589,3285,19
181,1102,2
7758,6657,5
9917,2502,37
3919,4541,90
3235,4067,59
5972,6847,100
2048,3711,5
3780,6006,43
8776,9377,55
3953,8329,99
2114,3000,41
2733,2393,45
3663,3176,71
1162,8061,86
9564,6323,58
2888,8673,43
5710,5262,51
57,484,89
2175,1080,99
3106,7222,73
161,4323,36
4482,4496,30
5286,4339,37
9004,8053,92
6973,6871,45
2430,7386,1
8694,4242,76
5363,4487,61
8677,2632,88
4092,9750,80
552,599,26
2970,6351,13
5680,6440,79
5784,7009,86
9296,1489,9
9379,39,90
8567,665,26
291,7592,31
3120,5916,46
3437,7678,12
101,952,100
9838,4190,63
4066,1019,72
6550,1327,11
3048,3348,63
9545,3130,23
6637,9501,51
4378,4565,89
9698,5838,15
5031,5764,29
8175,1187,63
9285,5525,92
4525,553,76
8193,8476,96
7747,54,96
4156,8540,43
8857,2750,99
8773,2626,67
7020,5051,89
6346,9924,25
7046,6334,91
8294,3523,38
6209,95,30
1163,4138,18
6732,4541,19
3612,2841,14
3202,9525,16
2908,9625,46
5617,5792,11
5048,6154,10
3932,9009,21
4462,9630,73
7257,185,30
883,8048,94
9871,8000,43
4148,2665,64
4078,6467,82
9901,8168,34
6780,8069,34
2912,9469,79
9746,13,47
1446,9446,1
3503,3455,97
4026,8263,98
1863,1631,16
9647,2589,27
674,3941,63
7031,5173,29
7462,4006,33
5105,2349,94
41,107,51
6317,8951,74
1898,8781,37
8805,1107,5
182,7044,4
2676,8659,35
5736,9295,66
64,5264,28
2174,2856,4
1091,3897,1
209,1190,85
6599,8972,44
2585,5170,78
591,9017,12
4868,7163,20
676,5648,76
8614,3462,13
9628,4255,45
1785,9108,83
1841,7460,100
9220,1193,29
9732,8946,4
1596,8246,17
370,6245,51
2891,5914,18
1615,7515,100
7836,2466,2
2788,1438,36
3500,8375,85
1569,8470,42
7803,8520,96
1847,1361,2
4604,7246,25
1632,5012,92
6123,5235,59
2689,8101,5
2456,9196,11
1017,7112,51
2,1431,31
6012,6716,53
9736,1076,8
629,3773,42
421,8018,100
9566,7157,94
9883,8909,14
5375,9097,59
472,3956,76
7792,7109,10
6529,5481,80
214,8251,20
9132,4502,95
411,5618,12
7443,9420,71
8033,4629,2
2479,6870,100
3291,8628,56
7237,1695,5
490,9861,96
6164,1294,69
419,2620,50
5389,7545,45
547,1253,36
894,1719,68
8948,203,70
3803,8401,93
2850,9184,59
757,2925,79
936,2443,53
8841,550,91
6093,8117,46
4542,173,47
8121,963,21
3889,9807,28
3520,7298,82
3310,2931,76
7158,4090,81
2746,233,98
167,6462,19
7816,2402,26
1744,8636,33
8319,7456,61
9804,484,7
4637,7425,97
7094,2883,37
6803,5333,76
358,5039,79
5945,8279,77
4941,2708,77
697,8705,53
4942,7348,96
1887,44,1
8084,8839,29
7758,2237,21
3506,114,64
5245,9626,82
1342,9563,25
8177,3146,17
6286,1981,2
932,1985,19
8508,6242,59
3594,874,18
6622,747,23
631,7152,89
5772,3918,22
4896,8043,4
6835,40,89
3517,7168,31
3528,4953,20
8488,2415,34
3645,9008,7
7554,4569,12
4539,1370,66
9356,2965,80
1895,6305,77
4260,2316,75
9587,2444,88
911,4744,67
9652,1916,83
6763,4707,91
6033,5900,82
524,7310,87
3051,5722,9
1023,482,21
6844,8518,74
6016,6302,97
9221,1691,61
6723,5415,94
1577,1999,44
1676,6893,80
949,3315,35
1023,7152,85
4614,5467,89
4614,4818,71
8523,7426,35
5258,9738,1
3070,1716,90
6215,7413,13
6162,9847,32
1632,9419,14
8205,9978,66
2495,1433,76
2596,8377,18
9077,3446,36
6959,4362,78
7092,1575,15
5558,1517,93
852,5568,8
269,157,45
9509,9762,31
1671,5109,55
5774,3329,47
4018,7192,31
6832,7133,86
8729,6530,32
6386,3927,32
1190,6693,86
7731,561,62
1162,3143,56
5197,8892,11
7964,1309,35
9639,2834,100
95,5470,45
6447,3896,10
4714,8565,8
7687,3212,22
1427,3663,71
8662,4907,21
7197,4578,23
5670,7991,55
9189,9789,49
7112,8484,97
136,6074,4
885,1709,3
298,5871,52
4176,6682,23
1793,1635,44
3559,9913,69
5426,8574,89
4902,720,78
2571,6964,21
8393,4195,53
6813,6928,99
3081,6866,74
202,2559,49
4911,2942,68
7741,3496,41
3560,7094,36
2722,1202,42
2495,4398,72
7670,6574,30
9921,4170,20
8572,2597,2
9472,5591,9
8730,8608,39
2463,8019,39
4645,2089,73
8234,9276,13
5568,1717,85
5439,3514,24
192,147,28
5369,3150,18
3181,4794,29
5865,8981,67
3918,185,84
2396,3638,56
843,5059,97
839,6583,99
7395,2910,41
7128,7564,51
4124,8647,36
3951,6354,51
1903,5811,6
5956,5377,35
1948,7356,45
1791,3911,89
3394,3887,8
6494,1867,7
1931,5847,22
3859,3247,10
5386,1384,12
5122,5583,56
7944,8919,21
4755,7476,13
2460,8711,97
1320,9992,54
5644,2766,31
8275,2433,69
9191,1433,8
8217,7337,53
7091,7121,97
7141,7318,43
1839,2288,37
1504,4618,11
2759,1045,11
1692,6129,70
4995,2260,16
1566,1201,54
2366,6372,1
8816,7305,78
7640,1986,20
3902,6280,73
9471,7006,39
9186,9234,70
8800,4832,46
6412,1069,56
833,8591,58
5884,9898,39
3914,2061,5
4370,580,49
3715,7251,35
7907,9625,82
2108,2374,21
7055,7061,90
8313,2921,41
3638,3767,84
3169,1020,73
2109,6243,10
780,1763,32
6513,2010,71
8379,1553,19
4076,700,30
5226,2541,28
2042,4249,10
1573,2754,39
1655,3534,6
3955,4523,38
5292,4973,64
6240,2061,13
2935,5589,87
552,8243,41
9815,6245,42
5988,9736,87
3050,4713,25
7127,5010,25
8502,3222,17
4452,8621,75
1699,3985,67
6925,5266,43
9894,1039,12
8684,5065,54
7115,7121,92
8672,7662,88
2582,9190,51
4820,6760,6
6662,7585,87
9033,3081,43
8776,6218,49
9275,4775,7
1911,6014,83
3073,23,3
5022,1173,34
8968,6006,100
8208,8954,11
9543,2460,57
5834,6,35
8578,6236,82
9659,5555,76
6160,6412,44
6239,2080,27
4779,7347,5
1244,8328,52
83,2142,54
8902,2795,50
4021,7238,30
3155,2522,81
2329,1759,87
9717,2572,32
7516,6148,56
566,8596,64
2504,2949,44
2016,418,43
6482,3856,65
3160,9115,97
123,803,92
7719,4703,27
9794,5326,85
2403,2271,53
1028,3446,68
7176,3458,83
5539,8449,65
6899,3766,36
1455,8300,16
6595,6822,88
877,5198,52
1378,3312,9
8568,2208,20
6627,6652,31
1938,8434,21
4329,5493,100
3096,5002,56
2200,9017,91
9262,5129,84
8991,7909,4
8036,2906,1
8784,6470,59
400,7650,43
5764,3895,24
1326,5990,87
6903,140,14
5031,4433,32
2183,5656,3
6138,2257,52
9226,9251,91
621,6413,10
2999,4609,44
2055,8960,82
6367,261,2
900,4268,59
3833,2579,46
901,597,91
505,9967,86
3215,485,1
9244,6943,100
7476,6575,37
3884,3708,13
787,2870,87
8871,7766,92
5306,212,26
5989,6059,80
9203,9772,8
1999,5655,30
3629,8801,11
3518,4266,68
8479,4898,21
9320,1505,63
4692,7843,60
7203,3944,11
3803,9371,97
6252,6805,68
7051,5171,72
2858,5696,28
2459,7150,3
499,431,71
4108,7871,50
8850,4592,86
752,7313,48
3369,9685,20
8889,2955,30
5719,3841,77
5050,9782,49
244,4939,66
8197,4895,43
4870,3977,25
1530,2669,21
6878,9795,67
3685,9971,31
8639,2817,48
1984,8147,47
8647,7866,33
8129,8820,19
961,3083,74
9168,7258,34
2028,6139,88
8397,2788,68
7327,1463,97
4526,5633,64
2462,819,35
2571,2779,3
7617,8556,24
1925,2730,88
6666,1281,98
8003,942,100
5268,5440,81
1746,6149,83
941,1724,23
1738,9539,92
1913,2861,72
9199,3421,94
1588,7689,33
3622,5402,17
9752,8936,51
2898,4326,4
502,7092,17
1268,1817,85
9208,655,57
1044,5291,34
2812,9904,57
9506,6495,36
1181,7183,28
1963,5966,89
2066,2522,35
7602,2371,84
6660,8309,26
7172,8140,17
1147,3036,32
4203,9409,37
7634,1032,3
5289,3437,48
7435,633,100
5319,8590,75
5030,8781,1
5183,9599,53
3183,5010,6
2791,5513,9
4345,2350,35
8658,190,78
9922,4065,33
6755,5841,66
5857,3729,43
9244,7730,53
1550,2588,42
2314,8346,3
646,3628,58
7125,5647,1
3690,8167,72
1167,8656,15
7914,2227,20
3328,2520,73
1957,6718,94
3344,6972,77
5703,4624,59
4793,2570,51
6678,8213,59
8431,4540,93
587,818,20
7554,2801,2
5865,3472,40
5632,2837,55
3744,1979,72
9252,1223,46
9039,1769,82
5961,5284,37
9087,3383,5
893,3763,99
3508,2749,33
4507,9769,50
3457,840,2
2599,8897,45
1248,5865,23
517,9799,68
7009,9449,70
6214,4408,21
4983,6647,95
2139,7940,50
9814,8783,85
8739,3306,17
3977,131,61
2287,9243,28
9284,3487,32
3372,6970,53
1789,9576,47
9790,8335,85
3537,4286,99
78,9184,81
2229,8984,1
7367,8980,76
7479,8335,46
6020,2976,91
1185,8175,15
2047,5194,20
209,15,81
8333,1141,19
582,6265,29
4060,4032,25
1914,3393,18
5217,8725,38
6121,6217,75
352,9744,9
8800,6486,61
6972,2631,81
5817,7599,77
2949,4372,98
8608,4180,85
