5557,776,61
5030,1190,78
3276,7432,20
5543,9146,41
4182,6358,54
1304,3147,84
9690,2363,10
4685,3394,66
4469,7170,57
8229,1089,10
296,3804,2
214,5408,91
2919,575,36
5582,3107,53
4571,1700,2
5747,5580,44
3130,5455,75
7351,8060,67
891,8471,35
1939,6152,95
5958,7592,54
3849,8187,24
7273,4741,96
4639,2449,15
9362,1700,30
8682,9274,16
5287,327,27
2017,3126,26
6769,9677,85
8318,887,70
8933,7283,100
2026,9898,7
9067,214,93
9242,136,10
909,3989,50
4256,8403,32
4982,5050,46
2490,1181,40
944,5507,77
5780,7012,20
3587,4762,14
7521,3173,71
7431,2661,15
3238,8241,97
387,7039,5
7904,2440,15
1117,6756,90
4451,5178,62
579,4832,86
1308,3428,74
1014,5520,67
8261,1527,45
7153,3773,84
959,4390,89
8071,9846,2
1846,1839,28
4083,3243,44
9792,7303,24
7818,8769,22
4004,9781,89
4052,5282,33
980,2547,27
5973,9375,1
4804,4136,53
6981,4752,13
930,8448,79
4669,7018,28
2024,4208,91
9923,8206,81
7117,8966,31
24,180,44
4505,3369,56
9157,3668,54
7729,5547,66
4090,9993,63
3892,457,78
6918,1316,98
6768,8718,62
3706,2956,8
7447,1558,50
44,5295,100
8639,3759,6
5720,2154,22
6209,5110,73
2989,8074,1
8474,6391,28
7978,9182,93
2248,2702,94
4009,1658,85
7654,1248,82
9073,8672,7
9834,2909,49
8406,4999,43
7906,8720,54
3146,1575,88
302,1712,63
7952,7634,85
8573,8375,74
5937,8331,28
8975,7795,49
3347,2649,34
4391,4258,45
3127,2773,21
8239,7303,16
9103,4689,47
7046,8785,6
7814,5781,82
5511,1084,15
1492,1735,40
1223,8830,80
3288,7906,36
9102,9712,44
637,4773,4
7898,6257,80
6297,8883,52
5394,3457,51
942,6386,81
5824,8768,61
9152,5684,95
3599,8798,49
5595,4627,83
4580,3531,92
2047,4530,3
1790,6666,75
3228,9740,53
9400,3371,48
8172,5026,22
7190,283,32
4321,1533,32
8461,8206,17
5474,2752,81
6984,5579,97
9895,3493,95
1723,5812,27
6659,2046,13
4396,44,51
6339,1928,92
7407,7946,41
3419,2194,13
1567,614,58
7690,9751,100
4983,1193,93
3825,5074,70
5762,5266,39
122,4909,40
1191,2660,8
3805,4464,34
1878,2388,17
3340,4153,26
427,4801,94
5053,8519,28
4213,7285,9
7436,2822,88
4442,9652,82
5972,8775,72
9631,7088,63
9201,418,54
4420,3152,44
1427,8903,46
4705,4292,16
2963,2462,36
6463,1741,40
6673,7009,63
3062,7940,55
1856,1822,97
8301,3411,87
1896,8114,19
2224,9557,52
4032,1283,9
9921,5018,83
6981,5244,24
1322,4560,20
2651,8017,92
8002,518,41
8018,1118,91
9571,750,68
6796,17,56
6076,3767,20
6007,5330,2
7041,2828,28
5811,7065,35
862,9866,30
560,9008,19
5691,8239,63
3715,322,50
7707,4559,45
5775,4917,16
7429,739,11
5216,7246,32
1279,1827,87
5724,7914,58
7698,3325,95
5322,8791,63
42,1322,19
2246,8900,96
3032,593,7
5064,6379,48
2160,7351,12
8447,521,63
4353,4610,86
2040,2130,10
8291,8561,57
1275,6388,60
8240,9969,56
5961,5631,66
4220,2816,90
7102,1117,23
3450,3688,35
9295,2630,2
4581,2579,30
8075,9947,87
4021,9098,77
2315,93,91
5388,370,2
8750,6165,19
3212,3176,11
3319,2767,21
9751,7735,38
246,5030,88
7755,8411,65
2980,9056,40
5016,8204,36
4226,7586,94
1874,1841,1
5733,4318,7
7091,9897,67
3058,4229,76
5841,5246,35
3403,1001,43
9582,3465,73
4846,1229,87
4854,9201,63
4525,2387,37
8949,6936,17
8722,1810,86
5014,6219,75
6574,720,44
943,7943,29
7813,2822,50
9996,9318,14
7876,1224,60
4640,8990,50
7156,635,3
3966,7609,71
3665,9317,16
6329,5300,42
7351,7118,17
1310,3634,89
7742,1395,53
3502,9461,37
232,1966,18
